date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:11:09	12220/12220	---M--	200	added ('OK')	font/woff2	etag:%228f6c0ec3d38f55efcf5acaf11cf545af-ssl%22	https://irvingtoncti.org/assets/fonts/fa-regular-400.woff2	C:/Users/adity/WebstormProjects/citmsjhs/irvingtoncti.org/assets/fonts/fa-regular-400.woff2	(from https://irvingtoncti.org/assets/css/fontawesome-all.min.css)
12:11:10	14712/14712	---MCZ	200	added ('OK')	application/font-woff	etag:%22a2ce2be8e3a3d306e845c11c8d103c37-ssl-df%22	https://irvingtoncti.org/assets/fonts/fa-regular-400.woff	C:/Users/adity/WebstormProjects/citmsjhs/irvingtoncti.org/assets/fonts/fa-regular-400.woff	(from https://irvingtoncti.org/assets/css/fontawesome-all.min.css)
12:11:10	30928/30928	---M--	200	added ('OK')	font/ttf	etag:%229e04cd8dfdd44c3eb70bd919e3fe5cdf-ssl%22	https://irvingtoncti.org/assets/fonts/fa-regular-400.ttf	C:/Users/adity/WebstormProjects/citmsjhs/irvingtoncti.org/assets/fonts/fa-regular-400.ttf	(from https://irvingtoncti.org/assets/css/fontawesome-all.min.css)
12:11:10	107199/107199	---MCZ	200	added ('OK')	image/svg+xml	etag:%22301918cee412cf5945966a6fb4cad3c7-ssl-df%22	https://irvingtoncti.org/assets/fonts/fa-regular-400.svg	C:/Users/adity/WebstormProjects/citmsjhs/irvingtoncti.org/assets/fonts/fa-regular-400.svg	(from https://irvingtoncti.org/assets/css/fontawesome-all.min.css)
12:11:11	102152/102152	---MCZ	200	added ('OK')	application/octet-stream	etag:%227c7188a2acc917c705fc2eb89843f700-ssl-df%22	https://irvingtoncti.org/assets/fonts/fa-solid-900.eot	C:/Users/adity/WebstormProjects/citmsjhs/irvingtoncti.org/assets/fonts/fa-solid-900.eot	(from https://irvingtoncti.org/assets/css/fontawesome-all.min.css)
12:11:11	102152/102152	---M-Z	200	added ('OK')	application/octet-stream	etag:%227c7188a2acc917c705fc2eb89843f700-ssl-df%22	https://irvingtoncti.org/assets/fonts/fa-solid-900.eot?	C:/Users/adity/WebstormProjects/citmsjhs/irvingtoncti.org/assets/fonts/fa-solid-900d41d.eot	(from https://irvingtoncti.org/assets/css/fontawesome-all.min.css)
12:11:11	38784/38784	---M--	200	added ('OK')	font/woff2	etag:%22d2219f38f5be8a3cc61db18cd7ed053d-ssl%22	https://irvingtoncti.org/assets/fonts/fa-solid-900.woff2	C:/Users/adity/WebstormProjects/citmsjhs/irvingtoncti.org/assets/fonts/fa-solid-900.woff2	(from https://irvingtoncti.org/assets/css/fontawesome-all.min.css)
12:11:12	48704/48704	---MCZ	200	added ('OK')	application/font-woff	etag:%2289bb65ecb0377d3604ee994d6ec5f424-ssl-df%22	https://irvingtoncti.org/assets/fonts/fa-solid-900.woff	C:/Users/adity/WebstormProjects/citmsjhs/irvingtoncti.org/assets/fonts/fa-solid-900.woff	(from https://irvingtoncti.org/assets/css/fontawesome-all.min.css)
12:11:12	101932/101932	---M--	200	added ('OK')	font/ttf	etag:%2234df33b0a5815126e041abb298082867-ssl%22	https://irvingtoncti.org/assets/fonts/fa-solid-900.ttf	C:/Users/adity/WebstormProjects/citmsjhs/irvingtoncti.org/assets/fonts/fa-solid-900.ttf	(from https://irvingtoncti.org/assets/css/fontawesome-all.min.css)
12:11:13	378215/378215	---MCZ	200	added ('OK')	image/svg+xml	etag:%223b846d338a465c50e7f7f6d3141c120b-ssl-df%22	https://irvingtoncti.org/assets/fonts/fa-solid-900.svg	C:/Users/adity/WebstormProjects/citmsjhs/irvingtoncti.org/assets/fonts/fa-solid-900.svg	(from https://irvingtoncti.org/assets/css/fontawesome-all.min.css)
12:11:13	78748/78748	---MCZ	200	added ('OK')	application/octet-stream	etag:%22c82b33158fd397c8db4997b1f9722710-ssl-df%22	https://irvingtoncti.org/assets/fonts/themify.eot?-fvbane	C:/Users/adity/WebstormProjects/citmsjhs/irvingtoncti.org/assets/fonts/themify9f24.eot	(from https://irvingtoncti.org/assets/css/themify-icons.css)
12:11:13	78748/78748	---M-Z	200	added ('OK')	application/octet-stream	etag:%22c82b33158fd397c8db4997b1f9722710-ssl-df%22	https://irvingtoncti.org/assets/fonts/themify.eot?	C:/Users/adity/WebstormProjects/citmsjhs/irvingtoncti.org/assets/fonts/themifyd41d.eot	(from https://irvingtoncti.org/assets/css/themify-icons.css)
12:11:14	56108/56108	---M-Z	200	added ('OK')	application/font-woff	etag:%228b2083c7630e4253c9f11a2fcdf95379-ssl-df%22	https://irvingtoncti.org/assets/fonts/themify.woff?-fvbane	C:/Users/adity/WebstormProjects/citmsjhs/irvingtoncti.org/assets/fonts/themify9f24.woff	(from https://irvingtoncti.org/assets/css/themify-icons.css)
12:11:14	78584/78584	---M--	200	added ('OK')	font/ttf	etag:%2252cec380699390743f77c2245f9451dd-ssl%22	https://irvingtoncti.org/assets/fonts/themify.ttf?-fvbane	C:/Users/adity/WebstormProjects/citmsjhs/irvingtoncti.org/assets/fonts/themify9f24.ttf	(from https://irvingtoncti.org/assets/css/themify-icons.css)
12:11:15	234269/234269	---MCZ	200	added ('OK')	image/svg+xml	etag:%2252694282ca74eeee22385b7b0d056b03-ssl-df%22	https://irvingtoncti.org/assets/fonts/themify.svg?-fvbane	C:/Users/adity/WebstormProjects/citmsjhs/irvingtoncti.org/assets/fonts/themify9f24.svg	(from https://irvingtoncti.org/assets/css/themify-icons.css)
12:11:15	3048/3048	---MCZ	404	error ('Not%20Found')	text/html	etag:1607211337-ssl-df	https://irvingtoncti.org/assets/img/slider/slider-img-1.jpg	C:/Users/adity/WebstormProjects/citmsjhs/irvingtoncti.org/assets/img/slider/slider-img-1.62.delayed	(from https://irvingtoncti.org/assets/css/style.css)
12:11:15	3048/3048	---MCZ	404	error ('Not%20Found')	text/html	etag:1607211337-ssl-df	https://irvingtoncti.org/assets/img/background-img/bg-img-2.jpg	C:/Users/adity/WebstormProjects/citmsjhs/irvingtoncti.org/assets/img/background-img/bg-img-2.63.delayed	(from https://irvingtoncti.org/assets/css/style.css)
12:11:16	220/220	---M--	400	error ('Bad%20Request')	text/html	date:Fri,%2011%20Jun%202021%2019:11:16%20GMT	https://irvingtoncti.org/assets/img/background-img/bg-img-3.jpg	C:/Users/adity/WebstormProjects/citmsjhs/irvingtoncti.org/assets/img/background-img/bg-img-3.64.delayed	(from https://irvingtoncti.org/assets/css/style.css)
12:11:16	69102/69102	---M--	200	added ('OK')	image/png	etag:%22fc3955958023fec3d8171979631d4f4b-ssl%22	https://irvingtoncti.org/assets/img/hero/h1_hero.png	C:/Users/adity/WebstormProjects/citmsjhs/irvingtoncti.org/assets/img/hero/h1_hero.png	(from https://irvingtoncti.org/assets/css/style.css)
12:11:17	15142/15142	---M--	200	added ('OK')	image/png	etag:%2298206985c6fca0b149436dc1950fda88-ssl%22	https://irvingtoncti.org/assets/img/hero/hero2.png	C:/Users/adity/WebstormProjects/citmsjhs/irvingtoncti.org/assets/img/hero/hero2.png	(from https://irvingtoncti.org/assets/css/style.css)
12:11:17	3048/3048	---MCZ	404	error ('Not%20Found')	text/html	etag:1607211337-ssl-df	https://irvingtoncti.org/assets/img/elements/primary-check.png	C:/Users/adity/WebstormProjects/citmsjhs/irvingtoncti.org/assets/img/elements/primary-check.67.delayed	(from https://irvingtoncti.org/assets/css/style.css)
12:11:17	3048/3048	---MCZ	404	error ('Not%20Found')	text/html	etag:1607211337-ssl-df	https://irvingtoncti.org/assets/img/elements/success-check.png	C:/Users/adity/WebstormProjects/citmsjhs/irvingtoncti.org/assets/img/elements/success-check.68.delayed	(from https://irvingtoncti.org/assets/css/style.css)
12:11:18	3048/3048	---MCZ	404	error ('Not%20Found')	text/html	etag:1607211337-ssl-df	https://irvingtoncti.org/assets/img/elements/disabled-check.png	C:/Users/adity/WebstormProjects/citmsjhs/irvingtoncti.org/assets/img/elements/disabled-check.69.delayed	(from https://irvingtoncti.org/assets/css/style.css)
12:11:18	3048/3048	---MCZ	404	error ('Not%20Found')	text/html	etag:1607211337-ssl-df	https://irvingtoncti.org/assets/img/elements/primary-radio.png	C:/Users/adity/WebstormProjects/citmsjhs/irvingtoncti.org/assets/img/elements/primary-radio.6a.delayed	(from https://irvingtoncti.org/assets/css/style.css)
12:11:18	3048/3048	---MCZ	404	error ('Not%20Found')	text/html	etag:1607211337-ssl-df	https://irvingtoncti.org/assets/img/elements/success-radio.png	C:/Users/adity/WebstormProjects/citmsjhs/irvingtoncti.org/assets/img/elements/success-radio.6b.delayed	(from https://irvingtoncti.org/assets/css/style.css)
12:11:19	3048/3048	---MCZ	404	error ('Not%20Found')	text/html	etag:1607211337-ssl-df	https://irvingtoncti.org/assets/img/elements/disabled-radio.png	C:/Users/adity/WebstormProjects/citmsjhs/irvingtoncti.org/assets/img/elements/disabled-radio.6c.delayed	(from https://irvingtoncti.org/assets/css/style.css)
12:11:19	28500/28500	---M--	200	added ('OK')	image/png	etag:%22f9f50d12556f09fd786bcaaa8edb43a4-ssl%22	https://irvingtoncti.org/assets/img/gallery/scratch_beginner_logo.png	C:/Users/adity/WebstormProjects/citmsjhs/irvingtoncti.org/assets/img/gallery/scratch_beginner_logo.png	(from https://irvingtoncti.org/courses.html)
12:11:20	20249/20249	---M--	200	added ('OK')	image/png	etag:%226c1dbf43ad55b066f559bb52fb445ec4-ssl%22	https://irvingtoncti.org/assets/img/gallery/problem_solving_logo.png	C:/Users/adity/WebstormProjects/citmsjhs/irvingtoncti.org/assets/img/gallery/problem_solving_logo.png	(from https://irvingtoncti.org/courses.html)
12:11:20	192147/192147	---M--	200	added ('OK')	image/jpeg	etag:%22156e69dbb4b30dc9b847f60b44812fce-ssl%22	https://irvingtoncti.org/assets/img/gallery/thumbnail2.jpg	C:/Users/adity/WebstormProjects/citmsjhs/irvingtoncti.org/assets/img/gallery/thumbnail2.jpg	(from https://irvingtoncti.org/courses.html)
12:11:21	127677/127677	---M--	200	added ('OK')	image/png	etag:%228522392ea419eb79fd1807296e941c86-ssl%22	https://irvingtoncti.org/assets/img/gallery/scratchProj.png	C:/Users/adity/WebstormProjects/citmsjhs/irvingtoncti.org/assets/img/gallery/scratchProj.png	(from https://irvingtoncti.org/projects.html)
12:11:22	186988/186988	---M--	200	added ('OK')	image/png	etag:%22bf5c1902c3321ed9b442254bd7a1f9c3-ssl%22	https://irvingtoncti.org/assets/img/gallery/scratchProj2.png	C:/Users/adity/WebstormProjects/citmsjhs/irvingtoncti.org/assets/img/gallery/scratchProj2.png	(from https://irvingtoncti.org/projects.html)
12:11:22	18694/18694	---M--	200	added ('OK')	image/png	etag:%22a2d5ed18574b945095f2836b0a9ebebf-ssl%22	https://irvingtoncti.org/assets/img/gallery/scratchProj3.png	C:/Users/adity/WebstormProjects/citmsjhs/irvingtoncti.org/assets/img/gallery/scratchProj3.png	(from https://irvingtoncti.org/projects.html)
12:11:23	84085/84085	---M--	200	added ('OK')	image/png	etag:%22c34fae989750cafd81f8c406430c6500-ssl%22	https://irvingtoncti.org/assets/img/gallery/scratchProj4.png	C:/Users/adity/WebstormProjects/citmsjhs/irvingtoncti.org/assets/img/gallery/scratchProj4.png	(from https://irvingtoncti.org/projects.html)
12:11:23	95811/95811	---M--	200	added ('OK')	image/png	etag:%22d98d1a7c09602f40588862b187c576c0-ssl%22	https://irvingtoncti.org/assets/img/gallery/scratchProj5.png	C:/Users/adity/WebstormProjects/citmsjhs/irvingtoncti.org/assets/img/gallery/scratchProj5.png	(from https://irvingtoncti.org/projects.html)
12:11:24	94402/94402	---M--	200	added ('OK')	image/png	etag:%22be0d563e7c3234a6519ba18a828b29b0-ssl%22	https://irvingtoncti.org/assets/img/gallery/pythonProj.png	C:/Users/adity/WebstormProjects/citmsjhs/irvingtoncti.org/assets/img/gallery/pythonProj.png	(from https://irvingtoncti.org/projects.html)
12:11:24	83107/83107	---M--	200	added ('OK')	image/png	etag:%226ad4ea6d855cd3199fe4ebaa7e6abae2-ssl%22	https://irvingtoncti.org/assets/img/gallery/pythonProj2.png	C:/Users/adity/WebstormProjects/citmsjhs/irvingtoncti.org/assets/img/gallery/pythonProj2.png	(from https://irvingtoncti.org/projects.html)
12:11:25	48277/48277	---M--	200	added ('OK')	image/png	etag:%226b6d3af6dbbd1a90354dcd2b9bcbc983-ssl%22	https://irvingtoncti.org/assets/img/gallery/javaProj.png	C:/Users/adity/WebstormProjects/citmsjhs/irvingtoncti.org/assets/img/gallery/javaProj.png	(from https://irvingtoncti.org/projects.html)
12:11:25	84944/84944	---M--	200	added ('OK')	image/png	etag:%22d643332eee213f5130a0e9878c913fac-ssl%22	https://irvingtoncti.org/assets/img/gallery/javaProj2.png	C:/Users/adity/WebstormProjects/citmsjhs/irvingtoncti.org/assets/img/gallery/javaProj2.png	(from https://irvingtoncti.org/projects.html)
12:11:26	50777/50777	---M--	200	added ('OK')	image/png	etag:%225a232cdf69354077c162293dc7f5ec41-ssl%22	https://irvingtoncti.org/assets/img/gallery/cProj.png	C:/Users/adity/WebstormProjects/citmsjhs/irvingtoncti.org/assets/img/gallery/cProj.png	(from https://irvingtoncti.org/projects.html)
12:11:26	45180/45180	---M--	200	added ('OK')	image/png	etag:%2216beaa00e77149400b6e218995f8fc73-ssl%22	https://irvingtoncti.org/assets/img/gallery/HighSchoolWinnerHealthHacks2021.png	C:/Users/adity/WebstormProjects/citmsjhs/irvingtoncti.org/assets/img/gallery/HighSchoolWinnerHealthHacks2021.png	(from https://irvingtoncti.org/projects.html)
12:11:26	48289/48289	---M--	200	added ('OK')	image/png	etag:%2268cada6493722ebdb3a904732064929b-ssl%22	https://irvingtoncti.org/assets/img/gallery/HealthHacksMiddleSchool3.png	C:/Users/adity/WebstormProjects/citmsjhs/irvingtoncti.org/assets/img/gallery/HealthHacksMiddleSchool3.png	(from https://irvingtoncti.org/projects.html)
12:11:27	176563/176563	---M--	200	added ('OK')	image/png	etag:%22c4a9085afa153750d844318356233504-ssl%22	https://irvingtoncti.org/assets/img/gallery/HealthHacks2021MiddleSchool2.png	C:/Users/adity/WebstormProjects/citmsjhs/irvingtoncti.org/assets/img/gallery/HealthHacks2021MiddleSchool2.png	(from https://irvingtoncti.org/projects.html)
12:11:27	38334/38334	---M--	200	added ('OK')	image/png	etag:%22751fabb94513cb19db927ea60cbef4c6-ssl%22	https://irvingtoncti.org/assets/img/gallery/HealthHacks2021MiddleSchool1.png	C:/Users/adity/WebstormProjects/citmsjhs/irvingtoncti.org/assets/img/gallery/HealthHacks2021MiddleSchool1.png	(from https://irvingtoncti.org/projects.html)
12:11:28	18389/18389	---M--	200	added ('OK')	image/png	etag:%220e94dcce6c3f3399dbd84d5b5b0204a3-ssl%22	https://irvingtoncti.org/assets/img/gallery/HealthHacks2021MiddleSchoolHonorableMention.png	C:/Users/adity/WebstormProjects/citmsjhs/irvingtoncti.org/assets/img/gallery/HealthHacks2021MiddleSchoolHonorableMention.png	(from https://irvingtoncti.org/projects.html)
12:11:28	220/220	---M--	400	error ('Bad%20Request')	text/html	date:Fri,%2011%20Jun%202021%2019:11:29%20GMT	https://irvingtoncti.org/assets/img/gallery/HealthHacks2021Elementary3.png	C:/Users/adity/WebstormProjects/citmsjhs/irvingtoncti.org/assets/img/gallery/HealthHacks2021Elementary3.80.delayed	(from https://irvingtoncti.org/projects.html)
12:11:29	38163/38163	---M--	200	added ('OK')	image/png	etag:%2257f73c7ef1a4f2fccdda1dbefd6c4001-ssl%22	https://irvingtoncti.org/assets/img/gallery/HealthHacks2021Elementary2.png	C:/Users/adity/WebstormProjects/citmsjhs/irvingtoncti.org/assets/img/gallery/HealthHacks2021Elementary2.png	(from https://irvingtoncti.org/projects.html)
12:11:29	14097/14097	---M--	200	added ('OK')	image/png	etag:%228338943825f6268905a394db938dbfa3-ssl%22	https://irvingtoncti.org/assets/img/gallery/HealthHacks2021Elementary1.png	C:/Users/adity/WebstormProjects/citmsjhs/irvingtoncti.org/assets/img/gallery/HealthHacks2021Elementary1.png	(from https://irvingtoncti.org/projects.html)
12:11:30	139432/139432	---M--	200	added ('OK')	image/png	etag:%222636f96622fa3b600bff8985ce07bf56-ssl%22	https://irvingtoncti.org/assets/img/gallery/HealthHacks2021ElementaryMarketable.png	C:/Users/adity/WebstormProjects/citmsjhs/irvingtoncti.org/assets/img/gallery/HealthHacks2021ElementaryMarketable.png	(from https://irvingtoncti.org/projects.html)
12:11:30	61/61	---M--	200	added ('OK')	text/css	etag:%22bf5548436ad837e7db81401a7266eff1-ssl%22	https://irvingtoncti.org/assets/css/other.css	C:/Users/adity/WebstormProjects/citmsjhs/irvingtoncti.org/assets/css/other.css	(from https://irvingtoncti.org/volunteer.html)
12:11:30	241524/241524	---M--	200	added ('OK')	image/png	etag:%2244ae0baeaad3e3a1a299bea45a5eff0a-ssl%22	https://irvingtoncti.org/assets/img/gallery/topic1.png	C:/Users/adity/WebstormProjects/citmsjhs/irvingtoncti.org/assets/img/gallery/topic1.png	(from https://irvingtoncti.org/volunteer.html)
12:11:30	0/0	---M--	200	added ('OK')	application/javascript	etag:%220144712dd81be0c3d9724f5e56ce6685-ssl%22	https://irvingtoncti.org/assets/js/app.js	C:/Users/adity/WebstormProjects/citmsjhs/irvingtoncti.org/assets/js/app.86.delayed	(from https://irvingtoncti.org/volunteer.html)
12:11:31	19496/19496	---M-Z	200	added ('OK')	text/css	etag:%2289a691a40264c53b2840051aca75d6f6-ssl-df%22	https://irvingtoncti.org/assets/css/hamburgers.min.css	C:/Users/adity/WebstormProjects/citmsjhs/irvingtoncti.org/assets/css/hamburgers.min.css	(from https://irvingtoncti.org/events1.html)
12:11:31	449/449	---M--	200	added ('OK')	text/css	etag:%22aa703c561bbab992b3c114c12cbf79d3-ssl%22	https://irvingtoncti.org/assets/css/responsive.css	C:/Users/adity/WebstormProjects/citmsjhs/irvingtoncti.org/assets/css/responsive.css	(from https://irvingtoncti.org/events1.html)
12:11:32	47936/47936	---MCZ	200	added ('OK')	text/html	etag:%2286d950028d5bd54d0fb38d2625121eeb-ssl-df%22	https://irvingtoncti.org/events/healthhacks2021/healthhacks2021.html	C:/Users/adity/WebstormProjects/citmsjhs/irvingtoncti.org/events/healthhacks2021/healthhacks2021.html	(from https://irvingtoncti.org/events1.html)
12:11:32	9735/9735	---M--	200	added ('OK')	image/png	etag:%22b2976b10d950016a04a085982c972a30-ssl%22	https://irvingtoncti.org/events/healthhacks2021/meta/minilogo.png	C:/Users/adity/WebstormProjects/citmsjhs/irvingtoncti.org/events/healthhacks2021/meta/minilogo.png	(from https://irvingtoncti.org/events1.html)
12:11:33	2892/2892	---M--	200	added ('OK')	image/png	etag:%223f8dd8c0c13802155d069faac6d686bc-ssl%22	https://irvingtoncti.org/assets/img/gallery/discord_logo.png	C:/Users/adity/WebstormProjects/citmsjhs/irvingtoncti.org/assets/img/gallery/discord_logo.png	(from https://irvingtoncti.org/events1.html)
12:11:43	35174038/35174038	---M--	200	added ('OK')	video/mp4	etag:%22b085624fef31b850cfa4b2a19cc5f656-ssl%22	https://irvingtoncti.org/videos/choosingCourses.mp4	C:/Users/adity/WebstormProjects/citmsjhs/irvingtoncti.org/videos/choosingCourses.mp4	(from https://irvingtoncti.org/courses.html)
12:11:43	3048/3048	---MCZ	404	error ('Not%20Found')	text/html	etag:1607211337-ssl-df	https://irvingtoncti.org/events/healthhacks2021/assets/img/favicon.ico	C:/Users/adity/WebstormProjects/citmsjhs/irvingtoncti.org/events/healthhacks2021/assets/img/favicon.8c.delayed	(from https://irvingtoncti.org/events/healthhacks2021/healthhacks2021.html)
12:11:44	20008/20008	---M--	200	added ('OK')	font/woff2	etag:%224a98cd249b8d745e43986156122dba8d-ssl%22	https://irvingtoncti.org/events/healthhacks2021/MonumentExtended-Regular.woff2	C:/Users/adity/WebstormProjects/citmsjhs/irvingtoncti.org/events/healthhacks2021/MonumentExtended-Regular.woff2	(from https://irvingtoncti.org/events/healthhacks2021/healthhacks2021.html)
12:11:45	23344/23344	---M--	200	added ('OK')	font/woff2	etag:%22d9818a75316b4518af19ea5634a61f13-ssl%22	https://irvingtoncti.org/events/healthhacks2021/ObjectSans-Heavy.woff2	C:/Users/adity/WebstormProjects/citmsjhs/irvingtoncti.org/events/healthhacks2021/ObjectSans-Heavy.woff2	(from https://irvingtoncti.org/events/healthhacks2021/healthhacks2021.html)
12:11:45	22156/22156	---M--	200	added ('OK')	font/woff2	etag:%22710d6ab32f6fc232e8156cfdc9592ff4-ssl%22	https://irvingtoncti.org/events/healthhacks2021/ObjectSans-Regular.woff2	C:/Users/adity/WebstormProjects/citmsjhs/irvingtoncti.org/events/healthhacks2021/ObjectSans-Regular.woff2	(from https://irvingtoncti.org/events/healthhacks2021/healthhacks2021.html)
12:11:46	18940/18940	---M--	200	added ('OK')	font/woff2	etag:%22228b0fb28d34b6169eb8abe6d6e363a2-ssl%22	https://irvingtoncti.org/events/healthhacks2021/MonumentExtended-Ultrabold.woff2	C:/Users/adity/WebstormProjects/citmsjhs/irvingtoncti.org/events/healthhacks2021/MonumentExtended-Ultrabold.woff2	(from https://irvingtoncti.org/events/healthhacks2021/healthhacks2021.html)
12:11:46	2834/2834	---M-Z	200	added ('OK')	text/css	etag:%229a19d721bc8c3b64611cbd7cbf255089-ssl-df%22	https://irvingtoncti.org/events/healthhacks2021/_next/static/css/5c14f8e7fb712f3a97e6.css	C:/Users/adity/WebstormProjects/citmsjhs/irvingtoncti.org/events/healthhacks2021/_next/static/css/5c14f8e7fb712f3a97e6.css	(from https://irvingtoncti.org/events/healthhacks2021/healthhacks2021.html)
12:11:47	22612/22612	---MCZ	200	added ('OK')	text/css	etag:%22dc6be3c87596246289b5c1bafb9617ae-ssl-df%22	https://irvingtoncti.org/events/healthhacks2021/_next/static/css/9484d0db85e6c373887b.css	C:/Users/adity/WebstormProjects/citmsjhs/irvingtoncti.org/events/healthhacks2021/_next/static/css/9484d0db85e6c373887b.css	(from https://irvingtoncti.org/events/healthhacks2021/healthhacks2021.html)
12:11:47	20387/20387	---MCZ	200	added ('OK')	application/javascript	etag:%22c38927f886a153075d2bdcf9aa0352c4-ssl-df%22	https://irvingtoncti.org/events/healthhacks2021/_next/static/chunks/main-370aff57f3d256ad0865.js	C:/Users/adity/WebstormProjects/citmsjhs/irvingtoncti.org/events/healthhacks2021/_next/static/chunks/main-370aff57f3d256ad0865.js	(from https://irvingtoncti.org/events/healthhacks2021/healthhacks2021.html)
12:11:47	1539/1539	---M-Z	200	added ('OK')	application/javascript	etag:%221001b04913a395e2efd4bf67d075acbf-ssl-df%22	https://irvingtoncti.org/events/healthhacks2021/_next/static/chunks/webpack-e067438c4cf4ef2ef178.js	C:/Users/adity/WebstormProjects/citmsjhs/irvingtoncti.org/events/healthhacks2021/_next/static/chunks/webpack-e067438c4cf4ef2ef178.js	(from https://irvingtoncti.org/events/healthhacks2021/healthhacks2021.html)
12:11:48	129209/129209	---MCZ	200	added ('OK')	application/javascript	etag:%225588c86b3d013698c566af41f84c2812-ssl-df%22	https://irvingtoncti.org/events/healthhacks2021/_next/static/chunks/framework.d63c17943e8f6ae571cf.js	C:/Users/adity/WebstormProjects/citmsjhs/irvingtoncti.org/events/healthhacks2021/_next/static/chunks/framework.d63c17943e8f6ae571cf.js	(from https://irvingtoncti.org/events/healthhacks2021/healthhacks2021.html)
12:11:48	35352/35352	---MCZ	200	added ('OK')	application/javascript	etag:%228b4fe6dd7b7a2003e861d7b733f2a45a-ssl-df%22	https://irvingtoncti.org/events/healthhacks2021/_next/static/chunks/commons.e3c12cb767780eaa6561.js	C:/Users/adity/WebstormProjects/citmsjhs/irvingtoncti.org/events/healthhacks2021/_next/static/chunks/commons.e3c12cb767780eaa6561.js	(from https://irvingtoncti.org/events/healthhacks2021/healthhacks2021.html)
12:11:49	599/599	---M--	200	added ('OK')	application/javascript	etag:%22a3191458368af44eeca4b82430ebb44a-ssl%22	https://irvingtoncti.org/events/healthhacks2021/_next/static/chunks/pages/_app-2b74267adb644329be5e.js	C:/Users/adity/WebstormProjects/citmsjhs/irvingtoncti.org/events/healthhacks2021/_next/static/chunks/pages/_app-2b74267adb644329be5e.js	(from https://irvingtoncti.org/events/healthhacks2021/healthhacks2021.html)
12:11:49	70548/70548	---MCZ	200	added ('OK')	application/javascript	etag:%222a31f86ce56e1d486a609c34e7f21ce0-ssl-df%22	https://irvingtoncti.org/events/healthhacks2021/_next/static/chunks/05d954cf.e69d7a75ec98499c8d8a.js	C:/Users/adity/WebstormProjects/citmsjhs/irvingtoncti.org/events/healthhacks2021/_next/static/chunks/05d954cf.e69d7a75ec98499c8d8a.js	(from https://irvingtoncti.org/events/healthhacks2021/healthhacks2021.html)
12:11:50	57512/57512	---MCZ	200	added ('OK')	application/javascript	etag:%220425d2c6cde44636c0aae8200dfbeda1-ssl-df%22	https://irvingtoncti.org/events/healthhacks2021/_next/static/chunks/50ca69b21ce74afe28e384685ce679b831520eb4.3d8920a59ea37b4cf4ad.js	C:/Users/adity/WebstormProjects/citmsjhs/irvingtoncti.org/events/healthhacks2021/_next/static/chunks/50ca69b21ce74afe28e384685ce679b831520eb4.3d8920a59ea37b4cf4ad.js	(from https://irvingtoncti.org/events/healthhacks2021/healthhacks2021.html)
12:11:50	52199/52199	---MCZ	200	added ('OK')	application/javascript	etag:%222ab87b197fe4b91a01e7ecad662fc506-ssl-df%22	https://irvingtoncti.org/events/healthhacks2021/_next/static/chunks/pages/index-7073293bcc0a399af9b2.js	C:/Users/adity/WebstormProjects/citmsjhs/irvingtoncti.org/events/healthhacks2021/_next/static/chunks/pages/index-7073293bcc0a399af9b2.js	(from https://irvingtoncti.org/events/healthhacks2021/healthhacks2021.html)
12:11:51	574/574	---M--	200	added ('OK')	image/png	etag:%220ab24ea079fa0e9cc33eca104b2ccd49-ssl%22	https://irvingtoncti.org/events/healthhacks2021/halftone.png	C:/Users/adity/WebstormProjects/citmsjhs/irvingtoncti.org/events/healthhacks2021/halftone.png	(from https://irvingtoncti.org/events/healthhacks2021/healthhacks2021.html)
12:11:51	3048/3048	---MCZ	404	error ('Not%20Found')	text/html	etag:1607211337-ssl-df	https://irvingtoncti.org/events/healthhacks2021/index.html	C:/Users/adity/WebstormProjects/citmsjhs/irvingtoncti.org/events/healthhacks2021/index.9c.delayed	(from https://irvingtoncti.org/events/healthhacks2021/healthhacks2021.html)
12:11:52	150975/150975	---M--	200	added ('OK')	image/jpeg	etag:%220d368b6f47311b60ee29bc545502627b-ssl%22	https://irvingtoncti.org/events/healthhacks2021/_next/static/media/schedule.jpg	C:/Users/adity/WebstormProjects/citmsjhs/irvingtoncti.org/events/healthhacks2021/_next/static/media/schedule.jpg	(from https://irvingtoncti.org/events/healthhacks2021/healthhacks2021.html)
12:11:52	402/402	---M--	200	added ('OK')	image/svg+xml	etag:%2259b991a9a91b0ff39910436d65512634-ssl%22	https://irvingtoncti.org/events/healthhacks2021/menu.svg	C:/Users/adity/WebstormProjects/citmsjhs/irvingtoncti.org/events/healthhacks2021/menu.svg	(from https://irvingtoncti.org/events/healthhacks2021/healthhacks2021.html)
12:11:52	1766/1766	---M-Z	200	added ('OK')	image/svg+xml	etag:%22734b098890c21e2d78925d30a98c1da6-ssl-df%22	https://irvingtoncti.org/events/healthhacks2021/logo-detailed.svg	C:/Users/adity/WebstormProjects/citmsjhs/irvingtoncti.org/events/healthhacks2021/logo-detailed.svg	(from https://irvingtoncti.org/events/healthhacks2021/healthhacks2021.html)
